route_id,service_id,shape_id,trip_id,trip_headsign,trip_short_name,direction_id
4-34,04_1,4-34-A-1,4-34-2-1-155800,Sainte-Anne,,0
4-34,04_1,4-34-R-2,4-34-1-1-160800,Monge Cité de la gastronomie,,1
4-34,04_1,4-34-A-1,4-34-1-1-161900,Sainte-Anne,,0
4-34,04_1,4-34-R-2,4-34-2-1-162800,Monge Cité de la gastronomie,,1
4-34,04_1,4-34-A-1,4-34-2-1-163900,Sainte-Anne,,0
4-34,04_1,4-34-R-2,4-34-1-1-164700,Monge Cité de la gastronomie,,1
4-34,04_1,4-34-A-1,4-34-1-1-165900,Sainte-Anne,,0
4-34,04_1,4-34-R-2,4-34-2-1-170700,Monge Cité de la gastronomie,,1
4-34,04_1,4-34-A-1,4-34-2-1-171900,Sainte-Anne,,0
4-34,04_1,4-34-R-2,4-34-1-1-172700,Monge Cité de la gastronomie,,1
4-34,04_1,4-34-A-1,4-34-1-1-173900,Sainte-Anne,,0
4-34,04_1,4-34-R-2,4-34-2-1-174800,Monge Cité de la gastronomie,,1
4-34,04_1,4-34-A-1,4-34-2-1-175900,Sainte-Anne,,0
4-34,04_1,4-34-R-2,4-34-1-1-180800,Monge Cité de la gastronomie,,1
4-34,04_1,4-34-A-1,4-34-1-1-181800,Sainte-Anne,,0
4-34,04_1,4-34-R-2,4-34-2-1-183000,Monge Cité de la gastronomie,,1
4-34,04_1,4-34-A-1,4-34-2-1-184000,Sainte-Anne,,0
4-34,04_1,4-34-R-2,4-34-1-1-185000,Monge Cité de la gastronomie,,1
4-34,04_1,4-34-A-1,4-34-1-1-190000,Sainte-Anne,,0
4-34,04_1,4-34-R-2,4-34-1-1-192100,Monge Cité de la gastronomie,,1
4-34,04_1,4-34-A-1,4-34-1-1-193000,Sainte-Anne,,0
4-34,04_1,4-34-R-2,4-34-1-1-195600,Monge Cité de la gastronomie,,1
4-34,04_1,4-34-A-1,4-34-1-1-200500,Sainte-Anne,,0
4-34,04_1,4-34-R-2,4-34-1-1-203100,Monge Cité de la gastronomie,,1
4-34,04_1,4-34-A-1,4-34-1-1-204000,Sainte-Anne,,0
4-34,18_B,4-34-R-2,18-34-50-B-131000,Monge Cité de la gastronomie,,1
4-34,18_B,4-34-A-1,18-34-50-B-134000,Sainte-Anne,,0
4-34,18_B,4-34-R-2,18-34-50-B-141000,Monge Cité de la gastronomie,,1
4-34,18_B,4-34-A-1,18-34-50-B-144000,Sainte-Anne,,0
4-34,18_B,4-34-R-2,18-34-50-B-151000,Monge Cité de la gastronomie,,1
4-34,18_B,4-34-A-1,18-34-50-B-154000,Sainte-Anne,,0
4-34,18_B,4-34-R-2,18-34-50-B-161000,Monge Cité de la gastronomie,,1
4-34,18_B,4-34-A-1,18-34-50-B-164000,Sainte-Anne,,0
4-34,18_B,4-34-R-2,18-34-50-B-171000,Monge Cité de la gastronomie,,1
4-34,18_B,4-34-A-1,18-34-50-B-174000,Sainte-Anne,,0
4-34,18_B,4-34-R-2,18-34-50-B-181000,Monge Cité de la gastronomie,,1
4-34,18_B,4-34-A-1,18-34-50-B-184000,Sainte-Anne,,0
4-34,18_B,4-34-R-2,18-34-50-B-191000,Monge Cité de la gastronomie,,1
4-34,18_B,4-34-A-1,18-34-50-B-194000,Sainte-Anne,,0
4-34,18_B,4-34-R-2,18-34-50-B-201000,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-053500,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-054900,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-060600,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-062400,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-063700,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-065500,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-070800,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-072600,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-073900,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-075700,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-081000,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-082800,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-084100,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-085800,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-091200,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-092900,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-094300,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-100000,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-101400,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-103100,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-104500,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-110200,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-111600,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-113300,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-114700,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-120400,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-121800,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-123500,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-124900,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-130600,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-132000,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-133700,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-135100,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-140800,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-142200,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-143900,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-145300,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-151000,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-152400,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-154100,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-155500,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-161200,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-162600,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-164300,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-165700,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-171400,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-172800,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-174500,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-175900,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-181600,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-183000,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-184700,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-190100,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-191800,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-193200,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-194900,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-200300,Sainte-Anne,,0
4-34,19_A,4-34-R-2,19-34-1-A-202700,Monge Cité de la gastronomie,,1
4-34,19_A,4-34-A-1,19-34-1-A-204000,Sainte-Anne,,0
4-34,20_1,4-34-A-1,20-34-1-1-053500,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-054900,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-055800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-061900,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-062800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-064800,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-065800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-070500,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-071800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-072500,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-073800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-074500,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-075800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-080500,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-081800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-082500,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-083800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-084600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-085800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-090600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-091800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-092600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-093800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-094600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-095800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-100600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-101800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-102600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-103800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-104600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-105800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-110600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-111800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-112600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-113800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-114600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-115800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-120600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-121800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-122600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-123800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-124600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-125800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-130600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-131800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-132600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-133800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-134600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-135800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-140600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-141800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-142600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-143800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-144600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-145800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-150600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-151800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-152600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-153800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-154600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-155800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-160600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-161800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-162600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-163800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-164600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-165800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-170500,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-171800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-172500,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-173800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-174600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-175800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-180600,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-181800,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-2-1-182800,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-2-1-184000,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-184400,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-190000,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-191900,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-193000,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-195200,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-200500,Sainte-Anne,,0
4-34,20_1,4-34-R-2,20-34-1-1-202700,Monge Cité de la gastronomie,,1
4-34,20_1,4-34-A-1,20-34-1-1-204000,Sainte-Anne,,0
4-34,21_1,4-34-A-1,21-34-1-1-053500,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-054800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-055800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-061800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-062800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-064200,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-065200,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-070100,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-071400,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-072000,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-073300,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-074000,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-075300,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-080200,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-081500,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-082500,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-083800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-084600,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-085900,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-090700,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-091800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-092700,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-093800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-094800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-095800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-100800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-101800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-102800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-103800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-104800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-105800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-110800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-111800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-112800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-113800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-114800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-115800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-120800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-121800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-122800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-123800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-124800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-125800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-130800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-131800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-132800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-133800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-134800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-135800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-140800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-141800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-142800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-143800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-144800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-145800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-150800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-151800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-152800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-153800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-154800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-155800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-160800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-161900,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-162800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-163900,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-164700,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-165900,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-170700,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-171900,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-172700,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-173900,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-174800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-175900,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-180800,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-181800,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-2-1-183000,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-2-1-184000,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-185000,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-190000,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-192100,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-193000,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-195600,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-200500,Sainte-Anne,,0
4-34,21_1,4-34-R-2,21-34-1-1-203100,Monge Cité de la gastronomie,,1
4-34,21_1,4-34-A-1,21-34-1-1-204000,Sainte-Anne,,0
4-34,22_B,4-34-R-2,22-34-50-B-131000,Monge Cité de la gastronomie,,1
4-34,22_B,4-34-A-1,22-34-50-B-134000,Sainte-Anne,,0
4-34,22_B,4-34-R-2,22-34-50-B-141000,Monge Cité de la gastronomie,,1
4-34,22_B,4-34-A-1,22-34-50-B-144000,Sainte-Anne,,0
4-34,22_B,4-34-R-2,22-34-50-B-151000,Monge Cité de la gastronomie,,1
4-34,22_B,4-34-A-1,22-34-50-B-154000,Sainte-Anne,,0
4-34,22_B,4-34-R-2,22-34-50-B-161000,Monge Cité de la gastronomie,,1
4-34,22_B,4-34-A-1,22-34-50-B-164000,Sainte-Anne,,0
4-34,22_B,4-34-R-2,22-34-50-B-171000,Monge Cité de la gastronomie,,1
4-34,22_B,4-34-A-1,22-34-50-B-174000,Sainte-Anne,,0
4-34,22_B,4-34-R-2,22-34-50-B-181000,Monge Cité de la gastronomie,,1
4-34,22_B,4-34-A-1,22-34-50-B-184000,Sainte-Anne,,0
4-34,22_B,4-34-R-2,22-34-50-B-191000,Monge Cité de la gastronomie,,1
4-34,22_B,4-34-A-1,22-34-50-B-194000,Sainte-Anne,,0
4-34,22_B,4-34-R-2,22-34-50-B-201000,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-053500,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-054900,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-060600,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-062400,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-063700,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-065500,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-070800,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-072600,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-073900,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-075700,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-081000,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-082800,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-084100,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-085800,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-091200,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-092900,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-094300,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-100000,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-101400,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-103100,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-104500,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-110200,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-111600,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-113300,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-114700,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-120400,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-121800,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-123500,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-124900,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-130500,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-132000,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-133900,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-135400,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-141300,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-142800,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-144600,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-150100,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-151900,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-153400,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-155200,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-160700,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-162500,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-164000,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-165800,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-171300,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-173200,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-174700,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-180500,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-182000,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-183900,Monge Cité de la gastronomie,,1
4-34,23_A,4-34-A-1,23-34-1-A-185400,Sainte-Anne,,0
4-34,23_A,4-34-R-2,23-34-1-A-191200,Monge Cité de la gastronomie,,1
